wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,trial,probe_index,probe_candidate,ground_truth_index,ground_truth_candidate
0.07847530697472394,0.07504925620742142,181,179,179,0,1,e84b972e912e48afadaa76881b6049f2,1098,27,2,356820,0,482913
0.07746957708150148,0.07401083991862833,181,179,179,0,1,61447bf63a2d4fd4bc2cab1f8ff02b80,1098,27,3,904271,0,482913
0.07940064510330558,0.07591917109675705,181,180,180,0,1,f5f881339f4240388f8b1722397ec557,1098,28,0,482913,0,482913
0.08289773389697075,0.07328949798829854,181,179,179,0,1,0ff9e2fe01c44435b37e315b44f51fd5,1098,28,1,719045,0,482913
0.07665002602152526,0.07310463092289865,181,179,179,0,1,f0e538e4b327456a9320334c1ecade58,1098,28,2,356820,0,482913
0.07777080894447863,0.07427432597614825,181,179,179,0,1,15add946a760400dbc4b7de805c59fc7,1098,28,3,904271,0,482913
0.07661008602008224,0.07315798895433545,181,179,179,0,1,40b2245a07844159a550816847e28ea8,1098,29,0,482913,3,904271
0.0775610429700464,0.07406382402405143,181,179,179,0,1,be6149398b064624bb74b724035874b3,1098,29,1,719045,3,904271
0.078438380965963,0.07507961406372488,181,179,179,0,1,085b1d10a5b74045b1324072b950aa57,1098,29,2,356820,3,904271
0.07970227091573179,0.07655409816652536,181,180,180,0,1,be58a475c443436c937c66f5f9d7a631,1098,29,3,904271,3,904271
